,name,price,stars,reviews,sponsored,rank
1232,"Doritos Roulette Cool Ranch Flavored Tortilla Chips, 9 oz Bag",$3.48,3.3,44 reviews,False,39
1233,Doritos Tortilla Chips Spicy Nacho 2.75 Ounce,$2.48,4.7,196 reviews,False,40
1234,"Doritos Flamin' Hot Limon Flavored Tortilla Chips Snack Chips, 2.75 oz Bag",$2.48,4.6,122 reviews,False,41
1235,"Doritos Dinamita Chile Limon Flavored Tortilla Snack Chips, 4 oz Bag",$2.48,4.6,138 reviews,False,42
1236,"Doritos Roulette Nacho Cheese Tortilla Chips, 9 oz Bag",$3.48,3.8,85 reviews,False,43
1237,"Doritos Flamin' Hot Nacho Flavored Tortilla Snack Chips, 2.75 oz Bag",$2.48,4.6,115 reviews,False,44
1238,"Doritos Flamin' Hot Cool Ranch Flavored Snack Chips, 2.75 oz Bag",$2.48,4.5,157 reviews,False,45
1239,Doritos Flavored Tortilla Chips Tapatio Flavored 9.25 oz,$13.25,4.7,134 reviews,False,46
1240,"Doritos Nacho Cheese Tortilla Chips Snack Chips, 1 oz Bag",$3.51,4.8,6122 reviews,False,47
1241,"Doritos Cool Ranch Flavored Tortilla Snack Chips, 1 oz Bag",$4.48,4.7,5647 reviews,False,48
1242,"Doritos Ncho Cheese Flavored Tortilla Chips Party Size!, 15 oz",$11.45,4.4,1894 reviews,False,49
1243,"Dr Pepper Soda, 12 fl oz cans, 12 pack",$6.88,4.5,1935 reviews,False,1
1244,"Dr Pepper, 12 fl oz, 24 pack",$12.98,4.7,3604 reviews,False,2
1245,"Dr Pepper Soda, .5 L bottles, 6 pack",$3.98,4.6,2324 reviews,False,3
1246,"Dr Pepper Strawberries and Cream, 12 Fl Oz 12 Cans, (1 Box)",$16.99,,,False,4
1247,"Dr Pepper Soda Pop, 2 L bottle",$2.72,4.6,1474 reviews,False,5
1248,"Dr Pepper Soda Pop, 7.5 fl oz cans, 10 pack",$6.28,4.7,1125 reviews,False,6
1249,"Zevia Zero Sugar Ginger Root Beer Soda Pop, 12 fl oz, 24 Pack of Cans",$21.56,,,False,7
1250,"Dr Pepper Soda, 12 fl oz bottles, 8 pack",$6.26,4.7,1088 reviews,False,8
1251,"Dr Pepper Strawberries and Cream Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.1,1601 reviews,False,9
1252,"Dr Pepper Cherry Soda, 12 fl oz cans, 12 pack",$16.99,,,False,10
1253,"Dr Pepper & Cream Soda, 12 fl oz cans, 12 pack",$6.88,4.4,669 reviews,False,11
1254,"Dr Pepper Soda, 12 fl oz cans, 12 pack",$15.27,,,False,12
1255,"Dr Pepper Zero Sugar Strawberries and Cream Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.0,1391 reviews,False,13
1256,Dr Pepper Cherry 355 ml (Pack of 12),$16.99,,,False,14
1257,"Dr Pepper Strawberries and Cream Soda, 12 fl oz cans, (12 Pack)",$16.99,,,False,15
1258,"Dr Pepper Cherry Soda, 12 fl oz cans, 12 pack",$6.88,4.4,379 reviews,False,16
1259,"Diet Dr Pepper Soda, 12 fl oz cans, 12 pack",$6.88,4.3,631 reviews,False,17
1260,"Dr Pepper Soda, 20 fl oz bottle",$2.18,4.8,1883 reviews,False,18
1261,"Diet Dr Pepper Soda, .5 L bottles, 6 pack",$3.98,4.5,953 reviews,False,19
1262,"Dr. Pepper Vending Machine Box, 4 Pieces",$4.97,4.0,24 reviews,False,20
1263,"Diet Dr Pepper Soda Pop, 2 L bottle",$1.76,4.3,536 reviews,False,21
1264,"Dr Pepper Soda, 12 fl oz cans, 24 pack",$24.25,4.5,1580 reviews,False,22
1265,"Dr Pepper Zero Sugar Soda, 12 fl oz cans, 12 pack",$18.56,3.9,326 reviews,False,23
1266,"Dr Pepper Soda, .5 L bottles, 12 pack",$21.79,4.7,1031 reviews,False,24
1267,"Dr Pepper and Cream Soda Zero Sugar, 12 fl oz cans, 12 pack",$19.33,4.2,209 reviews,False,25
1268,"Dr Pepper Soda, 1.25 L",$9.00,4.8,1056 reviews,False,26
1269,"Diet Dr Pepper Soda, 12 fl oz cans, 24 pack",$25.18,4.4,542 reviews,False,27
1270,"Dr Pepper & Cream Soda, .5 L bottles, 6 pack",$12.99,4.4,401 reviews,False,28
1271,"Diet Dr Pepper Soda, 12 fl oz cans, 24 pack",$19.66,4.5,535 reviews,False,29
1272,"Dr Pepper Strawberries and Cream Soda Pop, 20 fl oz, Bottle",$11.48,4.1,1516 reviews,False,30
1273,"Dr Pepper Cherry Zero Sugar Soda, 12 fl oz cans, 12 pack",$8.77,3.7,211 reviews,False,31
1274,"Dr Pepper Zero Sugar Soda, 12 fl oz cans, 24 pack",$26.51,4.6,231 reviews,False,32
1275,"Dr Pepper Zero Sugar Soda, 12 fl oz cans, 24 pack",$30.71,4.5,229 reviews,False,33
1276,"Diet Dr Pepper Soda Pop, 7.5 fl oz cans, 10 pack",$18.70,4.4,327 reviews,False,34
1277,"Dr. Pepper Sweet Cotton Candy, 3.1 Oz",$6.56,3.9,11 reviews,False,35
1278,"Diet Dr Pepper Soda, 7.5 fl oz cans, 6 pack",$14.98,4.3,347 reviews,False,36
1279,"Dr Pepper Cherry Soda, 20 Fl. Oz.",$7.60,4.6,298 reviews,False,37
1280,"Dawn EZ-Squeeze Ultra Dish Soap Dishwashing Liquid, Original Scent, 22.0 fl oz",$3.94,4.8,1430 reviews,True,1
1281,"Ajax Ultra Triple Action Liquid Dish Soap, Orange Scent - 90 Fluid Ounce",$5.97,4.7,4888 reviews,True,2
1282,"Ajax Ultra Triple Action Liquid Dish Soap, Orange Scent - 52 Fluid Ounce",$3.97,4.7,2251 reviews,True,3
1283,"Ajax Ultra Super Degreaser Liquid Dish Soap, Lemon Scent - 90 Fluid Ounce",$5.97,4.6,4044 reviews,True,4
1284,"Dawn Ultra Dish Soap Dishwashing Liquid, Original Scent, 18 fl oz",$2.94,4.8,21478 reviews,False,5
1285,"Dawn Platinum Dishwashing Liquid Dish Soap, Refreshing Rain, 14.6 fl oz",$2.94,4.8,1769 reviews,False,6
1286,"Palmolive 4X Concentrated* Dish Gel Starter Kit, Fresh Citrus Scent",$2.98,4.4,491 reviews,False,7
1287,"Palmolive Ultra Oxy Power Degreaser Liquid Dish Soap, 20 fl oz",$2.98,4.7,2794 reviews,False,8
1288,"Gain EZ-Squeeze Dishwashing Liquid Dish Soap, Honeyberry Hula, 14.7 fl oz",$1.94,4.7,1244 reviews,False,9
1289,"Great Value Ultra Dish Liquid, Original, 28 fl oz",$2.18,4.6,1159 reviews,False,10
1290,"Dawn Spray Dish Soap, Fresh Scent, 16 fl oz",$4.94,4.5,4386 reviews,True,11
1291,Mrs. Meyer's Clean Day Mum Scent Liquid Dish Soap 16 oz 1 pk,$15.33,4.7,31 reviews,False,12
1292,"Great Value Ultra Original Dish Liquid, 75 fl oz",$4.98,4.5,1658 reviews,False,13
1293,"Dawn Ultra Dish Soap Dishwashing Liquid, Original Scent, 7.50 fl oz",$1.24,4.8,19311 reviews,False,14
1295,"Dawn Ultra Dish Soap Dishwashing Liquid, Original Scent, 70 fl oz",$9.94,4.8,20981 reviews,False,16
1296,"Ajax Ultra Super Degreaser Liquid Dish Soap, Lemon, 12.4 oz",$1.24,4.5,768 reviews,False,17
1297,"Dawn Ultra Antibacterial Liquid Dish Soap, Apple Blossom, 18 fl oz",$2.94,4.7,2950 reviews,False,18
1298,"Great Value Antibacterial Hand Soap Ultra Dish Liquid, Crisp Apple, 28 fl oz",$2.18,4.5,456 reviews,False,19
1299,"Palmolive Ultra Strength Liquid Dish Soap, Original Green - 70 Fluid Ounce",$7.98,4.4,1466 reviews,True,20
1300,"Ajax Ultra Triple Action Liquid Dish Soap, Orange - 28 Fluid Ounce",$2.74,4.6,1269 reviews,True,21
1301,"Dawn EZ-Squeeze Platinum Dish Washing Liquid Dish Soap, Refreshing Rain Scent, 18.0 fl oz",$3.94,4.7,1750 reviews,False,22
1303,"Gain Ultra Dishwashing Liquid Dish Soap, Original Scent, 8 fl oz",$0.97,4.5,2242 reviews,False,24
1305,"Ajax Ultra Super Degreaser Liquid Dish Soap, Lemon Scent - 90 Fluid Ounce",$5.97,4.6,4055 reviews,False,26
1306,"Dawn Platinum Powerwash Dish Spray, Dish Soap, Lemon Starter Kit, 16 fl oz",$4.94,4.8,2477 reviews,False,27
1308,"Gain EZ-Squeeze Dishwashing Liquid Dish Soap, Original Scent, 14.70 fl oz",$1.94,4.7,541 reviews,False,29
1309,"Palmolive Antibacterial Liquid Dish Soap, Orange Scent, 20 Fluid Ounce",$2.98,4.7,3160 reviews,True,30
1310,Palmolive Oxy Plus Hand Dish Power Degreaser Ultra - 70 Fluid Ounce,$7.98,4.7,937 reviews,True,31
1311,"Dawn Gentle Clean EZ-Squeeze Dish Soap, Pomegranate Rose Water 24.3 fl oz",$4.94,4.8,880 reviews,False,32
1312,"Gain Ultra Dish Washing Liquid Dish Soap, Honey Berry Hula Scent, 90 fl oz.",$7.44,4.7,1049 reviews,False,33
1313,"Great Value Soft & Smooth Ultra Dish Liquid, Pomegranate, 28 fl oz",$2.18,4.5,451 reviews,False,34
1314,"Palmolive Ultra Concentrated Antibacterial Liquid Dish Soap, Orange Scent - 9.7 Fluid Ounce",$1.49,4.7,253 reviews,False,35
1315,"Seventh Generation Clean with Purpose Liquid Dish Soap Clementine Zest & Lemongrass, 19 oz",$3.53,4.7,1468 reviews,False,36
1316,"Dawn Platinum Dishwashing Liquid Dish Soap, Refreshing Rain Scent, 32.7 fl oz",$5.84,4.7,6225 reviews,False,37
1318,"Dawn Ultra Antibacterial Liquid Dish Soap, Apple Blossom Scent, 70 fl oz ""More Options Available""",$9.94,4.7,2704 reviews,False,39
1320,"Dawn EZ-Squeeze Platinum Liquid Dish Soap, Green Papaya, 24.30 fl oz",$4.94,4.9,842 reviews,False,41
1321,GV Antibac Dish Liquid Crisp Apple 75FO,$4.98,4.4,575 reviews,False,42
1322,"Dawn Ultra Dish Soap Dishwashing Liquid, Original Scent, 38 fl oz ""More Options Available""",$5.84,4.8,19011 reviews,False,43
1323,"Dawn Dishwashing Liquid Dish Soap, Refreshing Rain Scent, 54.8 fl oz",$9.54,4.7,4794 reviews,False,44
1324,"ECOS Hypoallergenic Liquid Dish Soap, Free & Clear, 25 Fluid Ounce",$2.73,4.2,936 reviews,False,45
1325,"Ajax Ultra Super Degreaser Liquid Dish Soap, Lemon - 28 Fluid Ounce",$2.74,4.6,4055 reviews,False,46
1326,"Dawn Ultra Dishwashing Liquid Dish Soap, Original Scent, 75 fl oz",$12.00,4.8,22344 reviews,False,47
1327,"Dawn Platinum Dishwashing Liquid Dish Soap, Refreshing Rain, 16.2 oz",$11.99,4.7,3818 reviews,False,48
1328,"Dawn Ultra Dishwashing Liquid Dish Soap Original Scent, 19.4 oz",$9.99,4.8,18684 reviews,False,49
1329,"Del Monte Diced Tomatoes With Basil, Garlic & Oregano, 14.5 oz Can",$0.98,4.3,124 reviews,True,1
1330,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",$0.96,4.1,275 reviews,False,2
1331,"Great Value Diced Tomatoes in Tomato Juice, 14.5 oz Can",$0.96,4.3,222 reviews,False,3
1332,"Great Value Diced Tomatoes in Tomato Juice, 28 Oz",$1.48,4.3,211 reviews,False,4
1333,"Great Value Petite Diced Tomatoes in Tomato Juice, 28 oz Can",$1.48,4.5,169 reviews,False,5
1334,"Great Value Original Diced Tomatoes with Green Chilies, 10 oz",$0.96,4.3,194 reviews,False,6
1335,"Great Value Italian-Style Petite Diced Tomatoes with Basil, Garlic and Oregano, 14.5 oz Can",$0.96,4.4,152 reviews,False,7
1337,"Hunt's Diced Tomatoes, 14.5 oz Can",$1.36,4.6,921 reviews,False,9
1338,"Hunt's Fire Roasted Diced Tomatoes, 14.5 oz Can",$1.36,4.5,284 reviews,False,10
1339,"Great Value Mild Diced Tomatoes with Green Chilies, 10 oz",$0.96,4.4,157 reviews,False,11
1340,"Great Value Fire Roasted Diced Tomatoes, 14.5 oz",$1.18,4.5,64 reviews,False,12
1341,"Great Value No Salt Added Petite Diced Tomatoes, 14.5 oz",$0.96,4.6,130 reviews,False,13
1342,"Hunt's Diced Tomatoes with Basil, Garlic & Oregano, 14.5 oz",$1.36,4.7,502 reviews,False,14
1343,"Great Value Diced Tomatoes with Green Peppers, Celery & Onions, 14.5 oz Can",$0.96,4.4,114 reviews,False,15
1344,"Rotel Mild Diced Tomatoes and Green Chilies, 10 oz",$1.36,4.3,371 reviews,False,16
1345,"Hunt's Petite Diced Tomatoes, Tomatoes, 28 oz",$2.17,4.7,32 reviews,False,17
1346,"Hunt's Fire Roasted Diced Tomatoes with Garlic, 14.5 oz",$1.36,4.4,61 reviews,False,18
1347,"Tuttorosso Diced Tomatoes, 28 oz Can",$1.84,4.4,7 reviews,False,19
1348,"Great Value No Salt Added Diced Tomatoes, 14.5 oz Can",$0.96,4.6,140 reviews,False,20
1349,"Great Value Italian-Style Petite Diced Tomatoes, 28 oz",$1.48,4.6,61 reviews,False,21
1350,"Rotel Original Diced Tomatoes and Green Chilies, 28 oz.",$2.50,3.9,844 reviews,False,22
1351,"Great Value Organic No Salt Added Petite Diced Tomatoes, 14.5 oz",$1.32,4.1,23 reviews,False,23
1352,"Rotel Hot Diced Tomatoes with Habaneros, 10 oz.",$1.36,4.5,167 reviews,False,24
1353,"Rotel Fire Roasted Diced Tomatoes & Green Chilies, 10 oz",$1.36,4.3,51 reviews,False,25
1354,"Del Monte Diced Tomatoes Zesty Chili, 14.5 oz Can",$0.98,4.4,59 reviews,False,26
1355,"Hunts Diced Tomatoes No Salt Added, 14.5 oz",$1.36,4.7,826 reviews,False,27
1356,"Great Value Organic Diced Tomatoes in Tomato Juice, 28 oz",$2.12,4.7,14 reviews,False,28
1357,"Hunt's, Petite Diced Tomatoes, 14.5 oz Can",$1.97,4.6,177 reviews,False,29
1358,"Rotel Original Diced Tomatoes and Green Chilies, 10 oz.",$7.47,4.5,760 reviews,False,30
1359,"Contadina Petite Diced Roma Tomatoes, 14.5 oz Can",$6.95,4.7,37 reviews,False,31
1360,"Rotel Mexican Style Diced Tomatoes, Lime Cilantro Green Chili 10 oz",$3.00,4.7,90 reviews,False,32
1361,"Rotel Chili Fixin's Diced Tomatoes & Green Chilies, 10 oz",$4.35,4.4,59 reviews,False,33
1362,"Diet Coke Soda Pop, 16.9 fl oz, 6 Pack Bottles",$3.98,4.5,6575 reviews,False,1
1363,"Diet Coke Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.4,4866 reviews,False,2
1364,"Diet Coke Soda Pop, 2 Liter Bottle",$2.72,4.4,4929 reviews,False,3
1365,"Diet Coke Soda Pop, 12 fl oz, 8 Pack Bottles",$6.26,4.4,4522 reviews,False,4
1366,"Diet Coke Mini Soda Pop Soft Drink, 7.5 fl oz, 10 Pack Cans",$6.28,4.5,5082 reviews,False,5
1367,"Diet Coke Soda Pop, 12 fl oz, 24 Pack Cans",$12.98,4.4,4368 reviews,False,6
1368,"Diet Coke Caffeine Free Soda Pop, 16.9 fl oz, 6 Pack Bottles",$3.98,4.7,846 reviews,False,7
1369,"Diet Coke Caffeine Free Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.5,783 reviews,False,8
1370,"Diet Coke Caffeine Free Soda Pop, 12 fl oz, 8 Pack Bottles",$6.26,4.5,639 reviews,False,9
1371,"Diet Coke Mini Soda Pop Soft Drink, 7.5 fl oz, 6 Pack Cans",$4.48,4.4,4419 reviews,False,10
1372,"Diet Coke Soda Pop, 1.25 Liter Bottle",$1.52,4.4,4400 reviews,False,11
1373,"Diet Coke Caffeine Free Soda Pop, 2 Liter Bottle",$2.72,4.5,689 reviews,False,12
1374,"Diet Coke Soda Pop, 20 fl oz Bottle",$2.18,4.5,4785 reviews,False,13
1375,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",$3.98,4.6,4014 reviews,False,14
1376,"Coca-Cola Zero Sugar Soda Pop, 12 fl oz, 24 Pack Cans",$12.98,4.6,3454 reviews,False,15
1377,"Coca-Cola Zero Sugar Soda Pop, 2 Liter Bottle",$2.72,4.6,3732 reviews,False,16
1378,"Coca-Cola Zero Sugar Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.6,3957 reviews,False,17
1379,"Coca-Cola Diet Zero Sugar Cherry Vanilla Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.5,142 reviews,False,18
1380,"Coca-Cola Zero Sugar Mini Soda Pop Soft Drink, 7.5 fl oz, 10 Pack Cans",$6.28,4.6,3913 reviews,False,19
1381,"Diet Coke Caffeine Free Mini Soda Pop Soft Drink, 7.5 fl oz, 6 Pack Cans",$19.32,4.6,602 reviews,False,20
1382,"Coca-Cola Zero Sugar Cherry Soda Pop, 12 fl oz, 12 Pack Cans",$6.88,4.6,1058 reviews,False,21
1383,"Coca-Cola Zero Sugar Soda Pop, 12 fl oz, 8 Pack Bottles",$6.26,4.6,3601 reviews,False,22
1384,"Diet Coke Soda Soft Drink, 12 fl oz, 20 Pack",$24.99,4.4,4397 reviews,False,23
1385,"Diet Coke Soda Pop, 12 fl oz, 24 Pack Cans",$25.07,4.4,4915 reviews,False,24
1386,"Diet Coke Soda Pop, 12 fl oz, 18 Pack Cans",$23.25,4.0,1 reviews,False,25
1387,"Coca-Cola Zero Sugar Soda Pop, 12 fl oz, 24 Pack Cans",$28.00,4.6,4004 reviews,False,26
1388,"Cherry Coke Zero Sugar, Cherry Flavored Coca-Cola Diet Soda Soft Drink, 16.9 fl oz, 6 Pack",$14.99,4.6,794 reviews,False,27
1389,"Diet Coke Caffeine Free Soda Pop, 12 fl oz, 24 Pack Cans",$20.97,4.6,616 reviews,False,28
1390,"Coca-Cola Zero Sugar Vanilla Soda Pop, 12 fl oz, 12 Pack Cans",$21.92,4.6,515 reviews,False,29
1391,"Coca-Cola Zero Sugar, Caffeine Free Soda Pop, 12 fl oz, 12 Pack Cans",$6.99,4.4,134 reviews,False,30
1392,"Coca-Cola Zero Sugar Soda Pop, 1.25 Liter Bottle",$9.00,4.6,3466 reviews,False,31
1393,Blue Buffalo Nudges Grillers Natural Dog Treats Steak Bag,$5.98,4.7,1358 reviews,True,1
1394,"Good N Fun Triple Flavored Rawhide Twists Dry Chews For Dogs, 17.2 oz. (70 Treats)",$19.48,4.7,764 reviews,True,2
1395,"Rachael Ray Nutrish Savory Roasters Chicken Recipe Dog Treats, 12 oz. Bag",$10.98,4.7,2232 reviews,True,3
1396,"Rachael Ray Nutrish Soup Bones Dog Chews With Real Beef & Barley, 6 Dog Chews",$6.48,4.5,1057 reviews,True,4
1397,"Ol' Roy Bacon & Cheese Munchy Bone Treats for Dogs, 7 Count",$6.97,4.7,1430 reviews,False,5
1398,"Milk-Bone Flavor Snacks Small Dog Biscuits, Flavored Crunchy Dog Treats, 24 oz.",$3.98,4.7,2251 reviews,False,6
1399,"Purina DentaLife Chicken Dental Treats for Dogs, 58 CT Pouch",$10.98,4.7,413 reviews,False,7
1400,"Canine Carry Outs Bacon Flavor Dog Treats, 4.5 oz Bag",$1.24,4.7,524 reviews,False,8
1401,"Milk-Bone MaroSnacks Small Dog Treats With Bone Marrow, 15 oz.",$3.98,4.7,1553 reviews,False,9
1402,"Milk-Bone Original Dog Biscuits, Small Crunchy Dog Treats, 24 oz.",$3.98,4.7,2417 reviews,False,10
1403,"Good 'n' Fun Triple Flavor Kabobs Rawhide Dog Chews, 24 oz. (36 Count)",$15.98,4.8,2995 reviews,True,11
1404,"Natural Value Soft Chew Healthy Dog Treats, Beef Sticks. 14 Oz.",$14.96,4.4,31 reviews,False,12
1405,"Purina Beggin' With Real Meat Dog Treats, Fun Size Original With Bacon Flavor",$11.48,4.8,1035 reviews,False,13
1406,"Blue Buffalo Nudges Grillers Natural Dog Treats, Steak, 16oz Bag",$14.98,4.7,1358 reviews,False,14
1407,"Pup-Peroni Original Beef Flavor Dog Treats, 5.6oz Bag",$3.88,4.7,1038 reviews,False,15
1408,"Jungle Calling Dog Treats, Skinless Chicken Wrapped Sweet Potato, Gluten and Grain Free, Chewy Dog Bites for Balanced Nutrition, 6 oz",$9.89,,,False,16
1409,"Bil-Jac VetDogs Veteran's K-9 Corps Soft & Moist Dog Treats, 10 oz, Skin and Coat Formula",$3.88,4.8,2463 reviews,False,17
1410,"Milk-Bone Original Dog Biscuits, Medium Crunchy Dog Treats, 24 oz.",$3.98,4.7,1751 reviews,False,18
1411,"Milk-Bone Flavor Snacks Mini Dog Biscuits, Flavored Crunchy Dog Treats, 15 oz.",$3.98,4.8,2108 reviews,False,19
1412,Blue Buffalo Nudges Jerky Bites Natural Dog Treats Chicken Bags,$5.98,4.8,413 reviews,True,20
1413,"Blue Buffalo Health Bars Apple & Yogurt Flavor Crunchy Biscuit Treats for Dogs, Whole Grain, 16 oz. Bag",$4.98,4.7,1243 reviews,True,21
1414,Savory Prime Pet Treats  16 oz Duck & Sweet Potato Dog Treat,$35.97,,,False,22
1415,"Milk-Bone Flavor Snacks Large Dog Biscuits, Flavored Crunchy Dog Treats, 60 oz.",$8.98,4.7,1575 reviews,False,23
1416,"Milk-Bone Soft and Chewy Dog Treats, Beef & Filet Mignon Recipe With Chuck Roast, 25oz Container",$14.48,4.8,2476 reviews,False,24
1417,"Canine Carry Outs Burger Minis Beef Flavor Dog Treats, 4.5oz Bag",$1.24,4.6,767 reviews,False,25
1418,Newman's Own Beef & Sweet Potato Jerky Treats for Dogs,$12.99,4.8,115 reviews,False,26
1419,"Canine Carry Outs Beef Flavor Dog Treats, 47oz Bag",$9.98,4.7,2040 reviews,False,27
1420,"Three Dog Bakery Peanut Butter, Vanilla, Oats & Apple Flavor Soft Dog Treats, 26 oz. Bag",$7.98,4.8,518 reviews,False,28
1421,Betsy Farms Grillers Dog Treats (48 oz.),$29.67,4.2,1202 reviews,False,29
1423,"Canine Carry Outs Bacon Flavor Dog Treats, 22.5 oz Bag",$5.48,4.8,563 reviews,True,31
1426,"Ol' Roy Peanut Butter & Chicken Flavor Chew/Stick Treats for Dogs, 3.5 oz. (10 Pieces)",$5.97,4.6,250 reviews,False,34
1427,"Ol' Roy Beefhide Coated Munchy Sticks, Chicken Recipe, Dry Training Treats for Dog 16.9 oz, 40 Count",$11.97,4.7,443 reviews,False,35
1428,Redbarn Pet Products Natural Bully Slices Dog Treat,$13.59,,,False,36
1429,"Ol' Roy Munchy Bones Dog Treats Value Pack, 21 Count",$19.97,4.8,1879 reviews,False,37
1430,"Canine Carry Outs Taco Minis Beef Flavor Dog Treats, 4.5oz",$7.92,4.6,1138 reviews,False,38
1431,"Golden Rewards Sweet Potato Wrapped with Duck Flavor Dry Training Treats  for All Dogs, 16 oz",$9.97,4.7,959 reviews,False,39
1432,"TruRanch Beef Collagen Roll Hard Chew Dog Treat 6-in, 3 pack",$4.97,5.0,11 reviews,False,40
1433,"Golden Rewards Chicken Flavor Premium Dry Jerky Treats for All Dogs, 64 oz",$37.47,4.8,5745 reviews,False,41
1434,"Golden Rewards Sweet Potato Wrapped with Chicken Dog Treats, 32 oz",$19.97,4.8,3363 reviews,False,42
1435,"Pedigree Dentastix Fresh Flavor Dental Treats for Dogs, 5.08 oz Pouch",$4.28,4.7,1077 reviews,False,43
1436,"Milo's Kitchen Steak Grillers Beef Recipe With Angus Steak Dog Treats, 18-Ounce Bag",$12.98,4.8,196 reviews,False,44
1437,"Purina Beneful Dog Treats, Baked Delights Hugs With Real Beef & Cheese, 19.5 oz. Pouch",$6.78,4.7,497 reviews,False,45
1438,Blue Buffalo Nudges Homestyle Natural Dog Treats Chicken Bag,$14.98,4.8,562 reviews,False,46
1440,"Canine Carry Outs Steak Bites Beef Flavor Dog Treats, 4.5oz Bag",$7.60,4.8,976 reviews,False,48
1441,"Buddy Biscuits Crunchy Biscuits Dog Treats, Peanut Butter 16 oz. Box",$14.00,4.7,1037 reviews,False,49
1442,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",$6.98,3.8,323 reviews,True,1
1443,"BODYARMOR Sports Drink, Strawberry Banana, 12 Fl. Oz., 8 count",$6.98,4.6,432 reviews,True,2
1444,"Capri Sun Fruit Punch Juice Box Pouches, 10 ct Box, 6 fl oz Pouches",$2.98,4.6,3902 reviews,True,3
1445,"Kool Aid Jammers Tropical Punch Kids Drink 0% Juice Box Pouches, 10 Ct Box, 6 fl oz Pouches",$2.68,4.4,478 reviews,True,4
1446,"Great Value Purified Drinking Water, 16.9 fl oz Bottles, 40 Count",$5.36,3.6,7934 reviews,False,5
1448,"Gatorade Cool Blue Thirst Quencher Sports Drink, 12 oz, 12 Pack Bottles",$7.54,4.3,593 reviews,False,7
1449,"Great Value Sugar-Free Orange Early Rise Drink Mix, 0.56 oz, 5 Ct",$2.28,4.6,486 reviews,False,8
1450,"Minute Maid Fruit Punch Real Fruit Juice Drink, 59 fl oz Carton",$1.76,4.3,1443 reviews,False,9
